kernel,build,dtype,M,stride,align,misalign_bytes,time_s,run_id,result
dot,scalar,f32,1048576,1,aligned,0,0.000814317,0,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000812558,1,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000811947,2,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000811498,3,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000811587,4,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000810848,5,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000811477,6,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000806957,7,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000806957,8,-252.97579605069024
dot,scalar,f32,1048576,1,aligned,0,0.000806947,9,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000810438,0,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000811436,1,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000810659,2,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000809908,3,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000810456,4,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000809987,5,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000806848,6,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000806827,7,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000806837,8,-252.97579605069024
dot,simd,f32,1048576,1,aligned,0,0.000806828,9,-252.97579605069024
dot,scalar,f32,2097152,1,aligned,0,0.001618074,0,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001618304,1,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001618334,2,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001627815,3,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001621805,4,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001621465,5,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001620774,6,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001621985,7,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001620266,8,-18.184514924526308
dot,scalar,f32,2097152,1,aligned,0,0.001620314,9,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001621814,0,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001624173,1,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001628265,2,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001623116,3,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001624955,4,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001624604,5,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001623625,6,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001622315,7,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001621114,8,-18.184514924526308
dot,simd,f32,2097152,1,aligned,0,0.001622085,9,-18.184514924526308
dot,scalar,f32,5242880,1,aligned,0,0.004052936,0,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004057567,1,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004054247,2,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004057836,3,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004054117,4,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004057216,5,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004058977,6,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004057116,7,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004054647,8,-492.92700779757178
dot,scalar,f32,5242880,1,aligned,0,0.004059297,9,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004051778,0,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004050607,1,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004052427,2,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004051066,3,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004055907,4,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004057186,5,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004057187,6,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004055896,7,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004054197,8,-492.92700779757178
dot,simd,f32,5242880,1,aligned,0,0.004051846,9,-492.92700779757178
dot,scalar,f64,512,1,aligned,0,0.000000760,0,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000450,1,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000420,2,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000410,3,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000410,4,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000411,5,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000410,6,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000410,7,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000411,8,-15.139648505547738
dot,scalar,f64,512,1,aligned,0,0.000000410,9,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000690,0,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000440,1,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000410,2,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000410,3,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000410,4,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000420,5,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000411,6,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000410,7,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000410,8,-15.139648505547738
dot,simd,f64,512,1,aligned,0,0.000000411,9,-15.139648505547738
dot,scalar,f64,819,1,aligned,0,0.000000940,0,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000670,1,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000650,2,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000650,3,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000650,4,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000640,5,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000650,6,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000650,7,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000650,8,-19.373737580447912
dot,scalar,f64,819,1,aligned,0,0.000000650,9,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000730,0,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000670,1,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000650,2,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000649,3,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000649,4,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000650,5,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000649,6,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000650,7,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000650,8,-19.373737580447912
dot,simd,f64,819,1,aligned,0,0.000000650,9,-19.373737580447912
dot,scalar,f64,5120,1,aligned,0,0.000004050,0,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003990,1,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003960,2,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003960,3,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003960,4,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003960,5,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003960,6,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003970,7,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003960,8,-13.366142837167612
dot,scalar,f64,5120,1,aligned,0,0.000003960,9,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000004150,0,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003990,1,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003960,2,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003960,3,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003959,4,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003960,5,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003960,6,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003961,7,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003960,8,-13.366142837167612
dot,simd,f64,5120,1,aligned,0,0.000003960,9,-13.366142837167612
dot,scalar,f64,20480,1,aligned,0,0.000016069,0,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000015840,1,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000015769,2,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000015780,3,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000015770,4,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000015779,5,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000023310,6,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000015780,7,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000015779,8,-68.356266665181906
dot,scalar,f64,20480,1,aligned,0,0.000015770,9,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015879,0,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015800,1,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015780,2,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015779,3,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015779,4,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015770,5,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015780,6,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015780,7,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015780,8,-68.356266665181906
dot,simd,f64,20480,1,aligned,0,0.000015779,9,-68.356266665181906
dot,scalar,f64,51200,1,aligned,0,0.000039630,0,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039550,1,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039459,2,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039469,3,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039469,4,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039460,5,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039450,6,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039460,7,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039459,8,-82.725929389831322
dot,scalar,f64,51200,1,aligned,0,0.000039469,9,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039620,0,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039530,1,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039578,2,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039458,3,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039469,4,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039449,5,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039481,6,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039470,7,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039469,8,-82.725929389831322
dot,simd,f64,51200,1,aligned,0,0.000039459,9,-82.725929389831322
dot,scalar,f64,81920,1,aligned,0,0.000063499,0,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000063179,1,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000068058,2,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000063099,3,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000063089,4,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000063090,5,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000063090,6,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000063099,7,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000063090,8,-116.3712545761398
dot,scalar,f64,81920,1,aligned,0,0.000063099,9,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063298,0,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063199,1,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063090,2,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063089,3,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063109,4,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063109,5,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063109,6,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063099,7,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000063099,8,-116.3712545761398
dot,simd,f64,81920,1,aligned,0,0.000067049,9,-116.3712545761398
dot,scalar,f64,2097152,1,aligned,0,0.001623204,0,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001628144,1,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001623835,2,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001624985,3,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001620615,4,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001629334,5,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001628594,6,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001624123,7,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001625914,8,-18.184559982694971
dot,scalar,f64,2097152,1,aligned,0,0.001640575,9,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001621955,0,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001623863,1,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001644714,2,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001627364,3,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001633934,4,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001622434,5,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001630113,6,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001630985,7,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001624766,8,-18.184559982694971
dot,simd,f64,2097152,1,aligned,0,0.001629286,9,-18.184559982694971
dot,scalar,f64,5242880,1,aligned,0,0.004064237,0,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004062486,1,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004064306,2,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004073055,3,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004063277,4,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004060597,5,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004062786,6,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004068116,7,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004080376,8,-492.92707808661851
dot,scalar,f64,5242880,1,aligned,0,0.004065256,9,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004060396,0,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004060856,1,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004063477,2,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004078956,3,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004062826,4,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004079406,5,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004066756,6,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004067366,7,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004062126,8,-492.92707808661851
dot,simd,f64,5242880,1,aligned,0,0.004059956,9,-492.92707808661851
elemul,scalar,f32,1024,1,aligned,0,0.000000400,0,
elemul,scalar,f32,1024,1,aligned,0,0.000000360,1,
elemul,scalar,f32,1024,1,aligned,0,0.000000300,2,
elemul,scalar,f32,1024,1,aligned,0,0.000000290,3,
elemul,scalar,f32,1024,1,aligned,0,0.000000291,4,
elemul,scalar,f32,1024,1,aligned,0,0.000000290,5,
elemul,scalar,f32,1024,1,aligned,0,0.000000291,6,
elemul,scalar,f32,1024,1,aligned,0,0.000000290,7,
elemul,scalar,f32,1024,1,aligned,0,0.000000290,8,
elemul,scalar,f32,1024,1,aligned,0,0.000000291,9,
elemul,simd,f32,1024,1,aligned,0,0.000000190,0,
elemul,simd,f32,1024,1,aligned,0,0.000000080,1,
elemul,simd,f32,1024,1,aligned,0,0.000000070,2,
elemul,simd,f32,1024,1,aligned,0,0.000000050,3,
elemul,simd,f32,1024,1,aligned,0,0.000000050,4,
elemul,simd,f32,1024,1,aligned,0,0.000000060,5,
elemul,simd,f32,1024,1,aligned,0,0.000000050,6,
elemul,simd,f32,1024,1,aligned,0,0.000000060,7,
elemul,simd,f32,1024,1,aligned,0,0.000000050,8,
elemul,simd,f32,1024,1,aligned,0,0.000000061,9,
elemul,scalar,f32,1536,1,aligned,0,0.000000550,0,
elemul,scalar,f32,1536,1,aligned,0,0.000000481,1,
elemul,scalar,f32,1536,1,aligned,0,0.000000420,2,
elemul,scalar,f32,1536,1,aligned,0,0.000000420,3,
elemul,scalar,f32,1536,1,aligned,0,0.000000429,4,
elemul,scalar,f32,1536,1,aligned,0,0.000000420,5,
elemul,scalar,f32,1536,1,aligned,0,0.000000420,6,
elemul,scalar,f32,1536,1,aligned,0,0.000000420,7,
elemul,scalar,f32,1536,1,aligned,0,0.000000420,8,
elemul,scalar,f32,1536,1,aligned,0,0.000000420,9,
elemul,simd,f32,1536,1,aligned,0,0.000000251,0,
elemul,simd,f32,1536,1,aligned,0,0.000000110,1,
elemul,simd,f32,1536,1,aligned,0,0.000000070,2,
elemul,simd,f32,1536,1,aligned,0,0.000000080,3,
elemul,simd,f32,1536,1,aligned,0,0.000000080,4,
elemul,simd,f32,1536,1,aligned,0,0.000000080,5,
elemul,simd,f32,1536,1,aligned,0,0.000000071,6,
elemul,simd,f32,1536,1,aligned,0,0.000000080,7,
elemul,simd,f32,1536,1,aligned,0,0.000000080,8,
elemul,simd,f32,1536,1,aligned,0,0.000000080,9,
elemul,scalar,f32,32768,1,aligned,0,0.000009569,0,
elemul,scalar,f32,32768,1,aligned,0,0.000009560,1,
elemul,scalar,f32,32768,1,aligned,0,0.000009440,2,
elemul,scalar,f32,32768,1,aligned,0,0.000009430,3,
elemul,scalar,f32,32768,1,aligned,0,0.000009450,4,
elemul,scalar,f32,32768,1,aligned,0,0.000009441,5,
elemul,scalar,f32,32768,1,aligned,0,0.000009440,6,
elemul,scalar,f32,32768,1,aligned,0,0.000009431,7,
elemul,scalar,f32,32768,1,aligned,0,0.000009450,8,
elemul,scalar,f32,32768,1,aligned,0,0.000009450,9,
elemul,simd,f32,32768,1,aligned,0,0.000003370,0,
elemul,simd,f32,32768,1,aligned,0,0.000003490,1,
elemul,simd,f32,32768,1,aligned,0,0.000003260,2,
elemul,simd,f32,32768,1,aligned,0,0.000003240,3,
elemul,simd,f32,32768,1,aligned,0,0.000003260,4,
elemul,simd,f32,32768,1,aligned,0,0.000003370,5,
elemul,simd,f32,32768,1,aligned,0,0.000003470,6,
elemul,simd,f32,32768,1,aligned,0,0.000003350,7,
elemul,simd,f32,32768,1,aligned,0,0.000003300,8,
elemul,simd,f32,32768,1,aligned,0,0.000003270,9,
elemul,scalar,f32,45056,1,aligned,0,0.000013500,0,
elemul,scalar,f32,45056,1,aligned,0,0.000013190,1,
elemul,scalar,f32,45056,1,aligned,0,0.000013200,2,
elemul,scalar,f32,45056,1,aligned,0,0.000013119,3,
elemul,scalar,f32,45056,1,aligned,0,0.000018770,4,
elemul,scalar,f32,45056,1,aligned,0,0.000013160,5,
elemul,scalar,f32,45056,1,aligned,0,0.000013131,6,
elemul,scalar,f32,45056,1,aligned,0,0.000013090,7,
elemul,scalar,f32,45056,1,aligned,0,0.000013100,8,
elemul,scalar,f32,45056,1,aligned,0,0.000013280,9,
elemul,simd,f32,45056,1,aligned,0,0.000004930,0,
elemul,simd,f32,45056,1,aligned,0,0.000004690,1,
elemul,simd,f32,45056,1,aligned,0,0.000004650,2,
elemul,simd,f32,45056,1,aligned,0,0.000004800,3,
elemul,simd,f32,45056,1,aligned,0,0.000004590,4,
elemul,simd,f32,45056,1,aligned,0,0.000004580,5,
elemul,simd,f32,45056,1,aligned,0,0.000004600,6,
elemul,simd,f32,45056,1,aligned,0,0.000004600,7,
elemul,simd,f32,45056,1,aligned,0,0.000004570,8,
elemul,simd,f32,45056,1,aligned,0,0.000004579,9,
elemul,scalar,f32,65536,1,aligned,0,0.000020720,0,
elemul,scalar,f32,65536,1,aligned,0,0.000020740,1,
elemul,scalar,f32,65536,1,aligned,0,0.000020619,2,
elemul,scalar,f32,65536,1,aligned,0,0.000020690,3,
elemul,scalar,f32,65536,1,aligned,0,0.000020670,4,
elemul,scalar,f32,65536,1,aligned,0,0.000020660,5,
elemul,scalar,f32,65536,1,aligned,0,0.000020879,6,
elemul,scalar,f32,65536,1,aligned,0,0.000020820,7,
elemul,scalar,f32,65536,1,aligned,0,0.000020630,8,
elemul,scalar,f32,65536,1,aligned,0,0.000020709,9,
elemul,simd,f32,65536,1,aligned,0,0.000007300,0,
elemul,simd,f32,65536,1,aligned,0,0.000007350,1,
elemul,simd,f32,65536,1,aligned,0,0.000007190,2,
elemul,simd,f32,65536,1,aligned,0,0.000007340,3,
elemul,simd,f32,65536,1,aligned,0,0.000007340,4,
elemul,simd,f32,65536,1,aligned,0,0.000007190,5,
elemul,simd,f32,65536,1,aligned,0,0.000007129,6,
elemul,simd,f32,65536,1,aligned,0,0.000007199,7,
elemul,simd,f32,65536,1,aligned,0,0.000007130,8,
elemul,simd,f32,65536,1,aligned,0,0.000007209,9,
elemul,scalar,f32,1048576,1,aligned,0,0.000312575,0,
elemul,scalar,f32,1048576,1,aligned,0,0.000314175,1,
elemul,scalar,f32,1048576,1,aligned,0,0.000309225,2,
elemul,scalar,f32,1048576,1,aligned,0,0.000308227,3,
elemul,scalar,f32,1048576,1,aligned,0,0.000307455,4,
elemul,scalar,f32,1048576,1,aligned,0,0.000310435,5,
elemul,scalar,f32,1048576,1,aligned,0,0.000308085,6,
elemul,scalar,f32,1048576,1,aligned,0,0.000307315,7,
elemul,scalar,f32,1048576,1,aligned,0,0.000308475,8,
elemul,scalar,f32,1048576,1,aligned,0,0.000311816,9,
elemul,simd,f32,1048576,1,aligned,0,0.000130768,0,
elemul,simd,f32,1048576,1,aligned,0,0.000136498,1,
elemul,simd,f32,1048576,1,aligned,0,0.000131268,2,
elemul,simd,f32,1048576,1,aligned,0,0.000133407,3,
elemul,simd,f32,1048576,1,aligned,0,0.000133447,4,
elemul,simd,f32,1048576,1,aligned,0,0.000132698,5,
elemul,simd,f32,1048576,1,aligned,0,0.000128618,6,
elemul,simd,f32,1048576,1,aligned,0,0.000130088,7,
elemul,simd,f32,1048576,1,aligned,0,0.000132098,8,
elemul,simd,f32,1048576,1,aligned,0,0.000134888,9,
elemul,scalar,f32,1468006,1,aligned,0,0.000433163,0,
elemul,scalar,f32,1468006,1,aligned,0,0.000430633,1,
elemul,scalar,f32,1468006,1,aligned,0,0.000437693,2,
elemul,scalar,f32,1468006,1,aligned,0,0.000431594,3,
elemul,scalar,f32,1468006,1,aligned,0,0.000437893,4,
elemul,scalar,f32,1468006,1,aligned,0,0.000431444,5,
elemul,scalar,f32,1468006,1,aligned,0,0.000436183,6,
elemul,scalar,f32,1468006,1,aligned,0,0.000440783,7,
elemul,scalar,f32,1468006,1,aligned,0,0.000432053,8,
elemul,scalar,f32,1468006,1,aligned,0,0.000435793,9,
elemul,simd,f32,1468006,1,aligned,0,0.000187927,0,
elemul,simd,f32,1468006,1,aligned,0,0.000200827,1,
elemul,simd,f32,1468006,1,aligned,0,0.000199337,2,
elemul,simd,f32,1468006,1,aligned,0,0.000190858,3,
elemul,simd,f32,1468006,1,aligned,0,0.000194047,4,
elemul,simd,f32,1468006,1,aligned,0,0.000196766,5,
elemul,simd,f32,1468006,1,aligned,0,0.000199837,6,
elemul,simd,f32,1468006,1,aligned,0,0.000197057,7,
elemul,simd,f32,1468006,1,aligned,0,0.000205168,8,
elemul,simd,f32,1468006,1,aligned,0,0.000199697,9,
elemul,scalar,f32,5242880,1,aligned,0,0.001764143,0,
elemul,scalar,f32,5242880,1,aligned,0,0.001750743,1,
elemul,scalar,f32,5242880,1,aligned,0,0.001745072,2,
elemul,scalar,f32,5242880,1,aligned,0,0.001745463,3,
elemul,scalar,f32,5242880,1,aligned,0,0.001742352,4,
elemul,scalar,f32,5242880,1,aligned,0,0.001734043,5,
elemul,scalar,f32,5242880,1,aligned,0,0.001739492,6,
elemul,scalar,f32,5242880,1,aligned,0,0.001735182,7,
elemul,scalar,f32,5242880,1,aligned,0,0.001744372,8,
elemul,scalar,f32,5242880,1,aligned,0,0.001740252,9,
elemul,simd,f32,5242880,1,aligned,0,0.001193622,0,
elemul,simd,f32,5242880,1,aligned,0,0.001160783,1,
elemul,simd,f32,5242880,1,aligned,0,0.001125552,2,
elemul,simd,f32,5242880,1,aligned,0,0.001110943,3,
elemul,simd,f32,5242880,1,aligned,0,0.001105961,4,
elemul,simd,f32,5242880,1,aligned,0,0.001089153,5,
elemul,simd,f32,5242880,1,aligned,0,0.001093223,6,
elemul,simd,f32,5242880,1,aligned,0,0.001091463,7,
elemul,simd,f32,5242880,1,aligned,0,0.001093463,8,
elemul,simd,f32,5242880,1,aligned,0,0.001080863,9,
elemul,scalar,f64,512,1,aligned,0,0.000000251,0,
elemul,scalar,f64,512,1,aligned,0,0.000000220,1,
elemul,scalar,f64,512,1,aligned,0,0.000000159,2,
elemul,scalar,f64,512,1,aligned,0,0.000000160,3,
elemul,scalar,f64,512,1,aligned,0,0.000000150,4,
elemul,scalar,f64,512,1,aligned,0,0.000000150,5,
elemul,scalar,f64,512,1,aligned,0,0.000000150,6,
elemul,scalar,f64,512,1,aligned,0,0.000000150,7,
elemul,scalar,f64,512,1,aligned,0,0.000000150,8,
elemul,scalar,f64,512,1,aligned,0,0.000000160,9,
elemul,simd,f64,512,1,aligned,0,0.000000190,0,
elemul,simd,f64,512,1,aligned,0,0.000000110,1,
elemul,simd,f64,512,1,aligned,0,0.000000060,2,
elemul,simd,f64,512,1,aligned,0,0.000000060,3,
elemul,simd,f64,512,1,aligned,0,0.000000050,4,
elemul,simd,f64,512,1,aligned,0,0.000000061,5,
elemul,simd,f64,512,1,aligned,0,0.000000049,6,
elemul,simd,f64,512,1,aligned,0,0.000000061,7,
elemul,simd,f64,512,1,aligned,0,0.000000060,8,
elemul,simd,f64,512,1,aligned,0,0.000000061,9,
elemul,scalar,f64,716,1,aligned,0,0.000000319,0,
elemul,scalar,f64,716,1,aligned,0,0.000000280,1,
elemul,scalar,f64,716,1,aligned,0,0.000000220,2,
elemul,scalar,f64,716,1,aligned,0,0.000000210,3,
